byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
46,0,382,618,0.382000000,618,375,368
46,1,358,642,0.358000000,642,374,369
46,2,359,641,0.359000000,641,373,370
46,3,389,611,0.389000000,611,372,371
46,4,385,615,0.385000000,615,371,372
46,5,358,642,0.358000000,642,370,373
46,6,370,630,0.370000000,630,369,374
46,7,360,640,0.360000000,640,368,375
47,0,389,611,0.389000000,611,383,376
47,1,376,624,0.376000000,624,382,377
47,2,379,621,0.379000000,621,381,378
47,3,368,632,0.368000000,632,380,379
47,4,379,621,0.379000000,621,379,380
47,5,385,615,0.385000000,615,378,381
47,6,367,633,0.367000000,633,377,382
47,7,355,645,0.355000000,645,376,383
48,0,334,666,0.334000000,666,391,384
48,1,359,641,0.359000000,641,390,385
48,2,373,627,0.373000000,627,389,386
48,3,368,632,0.368000000,632,388,387
48,4,387,613,0.387000000,613,387,388
48,5,358,642,0.358000000,642,386,389
48,6,363,637,0.363000000,637,385,390
48,7,368,632,0.368000000,632,384,391
49,0,373,627,0.373000000,627,399,392
49,1,362,638,0.362000000,638,398,393
49,2,407,593,0.407000000,593,397,394
49,3,386,614,0.386000000,614,396,395
