run,source,source_format,window_index,packet_start,packet_end,packets,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,0,0,16383,16384,5000,256,-0.00386351685,-0.00389557163,-21.8754316,2043.51564,0,-21.8753961,0.360169505,-8,8,-0.00386351685,7,0.0201566248,0.0201566248,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,1,16384,32767,16384,5000,256,-0.00490602353,-0.00530737702,-1.3948029,2050.90219,20.4806287,-1.39476739,0.360169505,-8,8,-0.00490602353,2,0.0195676967,0.0195676967,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,2,32768,49151,16384,5000,256,-0.0071201376,-0.00689474032,-9.62542724,2048.301,12.2500044,-9.62539173,0.360169505,-8,8,-0.0071201376,-1,-0.0119246247,0.0119246247,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,3,49152,65535,16384,5000,256,0.0072965992,0.00710657983,1.58670673,2038.8501,23.4621383,1.58674224,0.360169505,-8,8,0.0072965992,6,0.0118450746,0.0118450746,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,4,65536,81919,16384,5000,256,-0.0123226875,-0.0119698522,-0.738674333,2048.466,21.1367573,-0.73863882,0.360169505,-8,8,-0.0123226875,3,-0.0149835211,0.0149835211,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,5,81920,98303,16384,5000,256,0.00324708892,0.00336235415,22.6065145,2029.19032,44.4819461,22.60655,0.360169505,-8,8,0.00324708892,4,-0.0137810655,0.0137810655,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,6,98304,114687,16384,5000,256,0.0055306063,0.00599902601,4.03225563,2035.00031,25.9076873,4.03229114,0.360169505,-8,8,0.0055306063,-7,-0.0120958975,0.0120958975,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,7,114688,131071,16384,5000,256,0.0129595224,0.0125682049,-9.65378321,2023.98146,12.2216484,-9.6537477,0.360169505,-8,8,0.0129595224,-6,0.0132832971,0.0132832971,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,8,131072,147455,16384,5000,256,-0.00809208612,-0.00779956559,5.33616518,2043.67914,27.2115968,5.33620069,0.360169505,-8,8,-0.00809208612,3,-0.0136884565,0.0136884565,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,9,147456,163839,16384,5000,256,0.00553023672,0.00521365887,25.0906447,2034.82761,46.9660764,25.0906803,0.360169505,-8,8,0.00553023672,-6,-0.0240830239,0.0240830239,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,10,163840,180223,16384,5000,256,-0.000689044338,-0.000680534256,0.344307777,2036.84299,22.2197394,0.344343289,0.360169505,-8,8,-0.000689044338,4,0.0151285741,0.0151285741,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,11,180224,196607,16384,5000,256,-0.00851554947,-0.00806298226,-10.0779982,2051.50382,11.7974334,-10.0779627,0.360169505,-8,8,-0.00851554947,-5,0.0148301685,0.0148301685,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,12,196608,212991,16384,5000,256,0.00533296814,0.0050521971,-0.812914413,2040.94759,21.0625172,-0.812878901,0.360169505,-8,8,0.00533296814,-2,0.0106085759,0.0106085759,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,13,212992,229375,16384,5000,256,0.00380385727,0.00357687231,2.92804161,2032.47288,24.8034732,2.92807713,0.360169505,-8,8,0.00380385727,8,0.0178394177,0.0178394177,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,14,229376,245759,16384,5000,256,0.0111766501,0.0114297539,1.56322217,2032.92772,23.4386538,1.56325769,0.360169505,-8,8,0.0111766501,-1,0.0138163194,0.0138163194,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv,csv,15,245760,262142,16383,5000,256,0.00560723935,0.00502706374,-9.30939462,2033.12618,12.566037,-9.3093591,0.360169505,-8,8,0.00560723935,-4,0.0181313811,0.0181313811,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_repeat02_2mib\tdc_pair_random1_ro2_ro4_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,0,0,16383,16384,5000,256,-0.000381820439,-0.00117468017,3.34295878,2039.00158,0,3.34306111,-0.0716225786,-8,8,-0.000381820439,4,-0.0154594879,0.0154594879,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,1,16384,32767,16384,5000,256,-0.00138134981,-0.00121831546,7.0896889,2042.66896,3.74673012,7.08979123,-0.0716225786,-8,8,-0.00138134981,4,-0.0121196358,0.0121196358,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,2,32768,49151,16384,5000,256,0.000138005889,0.000412447234,-12.0408446,2037.45679,-15.3838034,-12.0407422,-0.0716225786,-8,8,0.000138005889,4,-0.0160287966,0.0160287966,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,3,49152,65535,16384,5000,256,-0.00144289979,-0.000896830759,-9.11817335,2036.4463,-12.4611321,-9.11807102,-0.0716225786,-8,8,-0.00144289979,2,0.0128399681,0.0128399681,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,4,65536,81919,16384,5000,256,0.0087561636,0.0091977475,6.18557284,2035.67213,2.84261406,6.18567518,-0.0716225786,-8,8,0.0087561636,7,-0.016372215,0.016372215,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,5,81920,98303,16384,5000,256,-0.0142263606,-0.0142153103,-23.8877118,2055.79351,-27.2306705,-23.8876094,-0.0716225786,-8,8,-0.0142263606,-4,-0.0142505078,0.0142505078,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,6,98304,114687,16384,5000,256,-0.00504922052,3.98845303e-05,29.5754976,2045.20547,26.2325388,29.5755999,-0.0716225786,-8,8,-0.00504922052,-6,0.0317827302,0.0317827302,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,7,114688,131071,16384,5000,256,-0.0050728682,0.00362943495,-16.2735476,2043.33688,-19.6165064,-16.2734453,-0.0716225786,-8,8,-0.0050728682,3,0.0146146054,0.0146146054,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,8,131072,147455,16384,5000,256,-0.0028323573,-0.00262695831,-7.93343174,2045.71354,-11.2763905,-7.93332941,-0.0716225786,-8,8,-0.0028323573,7,0.0132354086,0.0132354086,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,9,147456,163839,16384,5000,256,0.00241788669,0.00262617402,31.4097264,2039.87134,28.0667676,31.4098287,-0.0716225786,-8,8,0.00241788669,-5,-0.0211254155,0.0211254155,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,10,163840,180223,16384,5000,256,-0.00454860956,-0.00402773154,7.00468397,2043.5972,3.6617252,7.00478631,-0.0716225786,-8,8,-0.00454860956,5,0.0191262079,0.0191262079,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,11,180224,196607,16384,5000,256,-0.0018411909,-0.00143333114,5.17708807,2040.68515,1.83412929,5.1771904,-0.0716225786,-8,8,-0.0018411909,-5,-0.0167503948,0.0167503948,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,12,196608,212991,16384,5000,256,-0.00815993108,-0.00827112194,6.43969119,2051.33529,3.09673241,6.43979352,-0.0716225786,-8,8,-0.00815993108,8,0.00870568348,0.00870568348,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,13,212992,229375,16384,5000,256,0.00402768712,0.00370170981,-9.74023598,2031.51387,-13.0831948,-9.74013365,-0.0716225786,-8,8,0.00402768712,2,-0.00859548868,0.00859548868,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,14,229376,245759,16384,5000,256,-0.00423207786,-0.00320470412,-12.761561,2045.03451,-16.1045197,-12.7614586,-0.0716225786,-8,8,-0.00423207786,-2,-0.0242878655,0.0242878655,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro2_ro4_run01_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv,csv,15,245760,262137,16378,5000,256,-0.00194234117,-0.00147928732,-4.4710391,2043.25916,-7.81399787,-4.47093676,-0.0716225786,-8,8,-0.00194234117,-5,0.0114043906,0.0114043906,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro2_ro4_run01_2mib\tdc_pair_random1_ro2_ro4_run01_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,0,0,16383,16384,5000,256,0.0112652226,0.0112880842,14.1401781,2029.77838,0,14.1401781,0.814889717,-8,8,0.0112652226,5,-0.0147858078,0.0147858078,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,1,16384,32767,16384,5000,256,0.0186143032,0.0185807253,-7.36507354,2015.81264,-21.5052516,-7.36507354,0.814889717,-8,8,0.0186143032,0,0.0186143032,0.0186143032,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,2,32768,49151,16384,5000,256,-0.0106933744,-0.0103943619,-2.48553231,2053.79842,-16.6257104,-2.48553231,0.814889717,-8,8,-0.0106933744,-6,-0.0246397484,0.0246397484,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,3,49152,65535,16384,5000,256,0.00757080389,0.00809568068,-21.4967952,2035.97139,-35.6369733,-21.4967952,0.814889717,-8,8,0.00757080389,-2,-0.0208377051,0.0208377051,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,4,65536,81919,16384,5000,256,-0.0231310881,-0.0229337938,-8.20963469,2067.54457,-22.3498128,-8.20963469,0.814889717,-8,8,-0.0231310881,0,-0.0231310881,0.0231310881,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,5,81920,98303,16384,5000,256,-0.0046745025,-0.00429170216,19.5372163,2052.26782,5.39703819,19.5372163,0.814889717,-8,8,-0.0046745025,6,0.0159386476,0.0159386476,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
tdc_pair_random1_ro4_ro5_repeat02_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv,csv,6,98304,114687,16384,5000,256,-0.013275991,-0.0135231741,-19.5597485,2047.99257,-33.6999266,-19.5597485,0.814889717,-8,8,-0.013275991,0,-0.013275991,0.013275991,0,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\analysis_tdc_pair_random1_ro4_ro5_repeat02_2mib\tdc_pair_random1_ro4_ro5_repeat02_2mib.tdc_packets.csv
