label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,20,2,4,522,502,0.509765625,0.009765625
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,48,6,0,502,522,0.490234375,0.009765625
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,25,3,1,521,503,0.508789062,0.008789062
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,33,4,1,521,503,0.508789062,0.008789062
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,37,4,5,503,521,0.491210938,0.008789062
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,44,5,4,521,503,0.508789062,0.008789062
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,60,7,4,520,504,0.507812500,0.007812500
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,21,2,5,519,505,0.506835938,0.006835938
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,29,3,5,519,505,0.506835938,0.006835938
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,45,5,5,505,519,0.493164062,0.006835938
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,40,5,0,506,518,0.494140625,0.005859375
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,52,6,4,518,506,0.505859375,0.005859375
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,41,5,1,517,507,0.504882812,0.004882812
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,8,1,0,508,516,0.496093750,0.003906250
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,24,3,0,508,516,0.496093750,0.003906250
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,32,4,0,508,516,0.496093750,0.003906250
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,0,0,0,515,509,0.502929688,0.002929688
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,36,4,4,515,509,0.502929688,0.002929688
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,16,2,0,510,514,0.498046875,0.001953125
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,53,6,5,510,514,0.498046875,0.001953125
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,57,7,1,514,510,0.501953125,0.001953125
sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526,49,6,1,512,512,0.500000000,0.000000000
