run,source,source_format,window_index,packet_start,packet_end,packets,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,4,8192,10239,2048,5000,256,0.000663547691,-0.00346195034,2.36183405,1956.11966,9.41753387,2.36183405,0.0320291694,-8,8,0.000663547691,4,-0.0507162896,0.0507162896,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,5,10240,12287,2048,5000,256,0.000984540051,0.000626134646,-14.4797191,1968.40379,-7.42401928,-14.4797191,0.0320291694,-8,8,0.000984540051,-3,-0.0479487849,0.0479487849,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,6,12288,14335,2048,5000,256,-0.0269990115,-0.0240297656,-65.0948659,1990.22143,-58.039166,-65.0948659,0.0320291694,-8,8,-0.0269990115,-2,-0.0419228961,0.0419228961,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,7,14336,16383,2048,5000,256,0.0121870748,0.0159289234,-84.3884796,1953.8052,-77.3327798,-84.3884796,0.0320291694,-8,8,0.0121870748,-4,0.057887752,0.057887752,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,8,16384,18431,2048,5000,256,0.00456883002,0.00596495668,-2.76017934,1947.62624,4.29552048,-2.76017934,0.0320291694,-8,8,0.00456883002,6,0.0515626957,0.0515626957,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,9,18432,20479,2048,5000,256,0.0028680106,-0.000577511489,-37.455447,1976.76125,-30.3997472,-37.455447,0.0320291694,-8,8,0.0028680106,-8,0.0562232978,0.0562232978,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,10,20480,22527,2048,5000,256,0.0484792959,0.0496739106,51.539652,1918.15537,58.5953519,51.539652,0.0320291694,-8,8,0.0484792959,2,0.0499116657,0.0499116657,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,11,22528,24575,2048,5000,256,-0.00670318965,-0.00996091333,72.4735856,1966.49146,79.5292854,72.4735856,0.0320291694,-8,8,-0.00670318965,-7,-0.0398861924,0.0398861924,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,12,24576,26623,2048,5000,256,0.0300700622,0.0288596691,-29.6229497,1950.6736,-22.5672498,-29.6229497,0.0320291694,-8,8,0.0300700622,-3,-0.053462143,0.053462143,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,13,26624,28671,2048,5000,256,0.021205754,0.019214645,20.0186297,1939.49453,27.0743296,20.0186297,0.0320291694,-8,8,0.021205754,-8,0.0299196606,0.0299196606,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,14,28672,30719,2048,5000,256,0.0478474816,0.0498929766,49.3357331,1924.9159,56.3914329,49.3357331,0.0320291694,-8,8,0.0478474816,0,0.0478474816,0.0478474816,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,15,30720,32767,2048,5000,256,-0.00447032714,-0.00629832172,-42.7475944,1965.6796,-35.6918946,-42.7475944,0.0320291694,-8,8,-0.00447032714,5,-0.0494007403,0.0494007403,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
