label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_regs_only_warmup11_cap1024_run01,6,0,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,7,0,7,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,8,1,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,12,1,4,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,14,1,6,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,16,2,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,20,2,4,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,22,2,6,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,24,3,0,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,30,3,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,38,4,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,40,5,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,46,5,6,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,52,6,4,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,54,6,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,56,7,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup11_cap1024_run01,27,3,3,2,1022,0.001953125,0.498046875
restart_aligned_regs_only_warmup11_cap1024_run01,55,6,7,1022,2,0.998046875,0.498046875
restart_aligned_regs_only_warmup11_cap1024_run01,32,4,0,3,1021,0.002929688,0.497070312
restart_aligned_regs_only_warmup11_cap1024_run01,62,7,6,3,1021,0.002929688,0.497070312
restart_aligned_regs_only_warmup11_cap1024_run01,17,2,1,5,1019,0.004882812,0.495117188
restart_aligned_regs_only_warmup11_cap1024_run01,44,5,4,14,1010,0.013671875,0.486328125
restart_aligned_regs_only_warmup11_cap1024_run01,53,6,5,14,1010,0.013671875,0.486328125
restart_aligned_regs_only_warmup11_cap1024_run01,36,4,4,1003,21,0.979492188,0.479492188
restart_aligned_regs_only_warmup11_cap1024_run01,21,2,5,993,31,0.969726562,0.469726562
restart_aligned_regs_only_warmup11_cap1024_run01,10,1,2,965,59,0.942382812,0.442382812
restart_aligned_regs_only_warmup11_cap1024_run01,18,2,2,962,62,0.939453125,0.439453125
restart_aligned_regs_only_warmup11_cap1024_run01,61,7,5,905,119,0.883789062,0.383789062
restart_aligned_regs_only_warmup11_cap1024_run01,45,5,5,877,147,0.856445312,0.356445312
restart_aligned_regs_only_warmup11_cap1024_run01,31,3,7,806,218,0.787109375,0.287109375
restart_aligned_regs_only_warmup11_cap1024_run01,13,1,5,720,304,0.703125000,0.203125000
restart_aligned_regs_only_warmup11_cap1024_run01,4,0,4,336,688,0.328125000,0.171875000
restart_aligned_regs_only_warmup11_cap1024_run01,41,5,1,422,602,0.412109375,0.087890625
restart_aligned_regs_only_warmup11_cap1024_run01,42,5,2,450,574,0.439453125,0.060546875
restart_aligned_regs_only_warmup11_cap1024_run01,28,3,4,480,544,0.468750000,0.031250000
restart_aligned_regs_only_warmup11_cap1024_run01,51,6,3,517,507,0.504882812,0.004882812
