label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_bits_regs_only_warmup32_cap1024_run01,8,1,0,84,940,0.082031250,0.417968750
restart_aligned_bits_regs_only_warmup32_cap1024_run01,32,4,0,137,887,0.133789062,0.366210938
restart_aligned_bits_regs_only_warmup32_cap1024_run01,41,5,1,869,155,0.848632812,0.348632812
restart_aligned_bits_regs_only_warmup32_cap1024_run01,44,5,4,844,180,0.824218750,0.324218750
restart_aligned_bits_regs_only_warmup32_cap1024_run01,10,1,2,839,185,0.819335938,0.319335938
restart_aligned_bits_regs_only_warmup32_cap1024_run01,3,0,3,818,206,0.798828125,0.298828125
restart_aligned_bits_regs_only_warmup32_cap1024_run01,47,5,7,782,242,0.763671875,0.263671875
restart_aligned_bits_regs_only_warmup32_cap1024_run01,33,4,1,255,769,0.249023438,0.250976562
restart_aligned_bits_regs_only_warmup32_cap1024_run01,39,4,7,744,280,0.726562500,0.226562500
restart_aligned_bits_regs_only_warmup32_cap1024_run01,59,7,3,289,735,0.282226562,0.217773438
restart_aligned_bits_regs_only_warmup32_cap1024_run01,38,4,6,298,726,0.291015625,0.208984375
restart_aligned_bits_regs_only_warmup32_cap1024_run01,22,2,6,305,719,0.297851562,0.202148438
restart_aligned_bits_regs_only_warmup32_cap1024_run01,21,2,5,306,718,0.298828125,0.201171875
restart_aligned_bits_regs_only_warmup32_cap1024_run01,11,1,3,310,714,0.302734375,0.197265625
restart_aligned_bits_regs_only_warmup32_cap1024_run01,49,6,1,407,617,0.397460938,0.102539062
restart_aligned_bits_regs_only_warmup32_cap1024_run01,29,3,5,562,462,0.548828125,0.048828125
restart_aligned_bits_regs_only_warmup32_cap1024_run01,57,7,1,472,552,0.460937500,0.039062500
restart_aligned_bits_regs_only_warmup32_cap1024_run01,58,7,2,485,539,0.473632812,0.026367188
