label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,22,90112,94207,4096,5.52976354,5.46927536,6.64003128,4.32757466,4.09913319,5.5570565,11.5585752,0.0139194139,2,0.0136879933,-1.51733398,25.5344474
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,23,94208,98303,4096,5.53658694,5.4388717,6.61897989,4.28575448,3.99437545,5.44541115,11.5371397,0.0122100122,2,-0.00230796594,-1.00732422,25.2321276
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,24,98304,102399,4096,5.50160612,5.43076747,6.58813539,4.28575448,3.95015145,5.25853301,11.5103793,0.0122100122,2,-0.0183417895,-1.08422852,24.9744677
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,25,102400,106495,4096,5.53547261,5.45356586,6.62135416,4.1991001,4.00564656,5.32757466,11.5754605,0.0105006105,2,0.00850629938,-0.364990234,25.4018129
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,26,106496,110591,4096,5.50886942,5.43092254,6.61857718,4.27890081,3.98877274,5.5570565,11.5401845,0.0114774115,2,-0.00603835281,-1.48608398,25.3103289
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,27,110592,114687,4096,5.52136879,5.46123019,6.60915223,4.34894831,3.96108101,5.38529016,11.5591085,0.00903540904,3,-0.00483077357,-1.35986328,24.9956947
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,28,114688,118783,4096,5.52460662,5.46451464,6.59822065,4.26529038,3.97763219,5.54056838,11.5214324,0.0117216117,3,-0.0153937513,-1.29101562,24.8244095
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,29,118784,122879,4096,5.51283298,5.46336462,6.63146243,4.27890081,3.972094,5.49220536,11.5707641,0.0148962149,3,-0.0292738414,-1.04101562,25.4576529
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,30,122880,126975,4096,5.52675568,5.43306745,6.62986179,4.33466408,3.966577,5.49220536,11.559177,0.011965812,2,-0.0023611859,-1.10644531,25.38915
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,31,126976,131070,4095,5.5279244,5.42637016,6.62162311,4.39231742,3.96622473,5.64209573,11.563224,0.0107474353,2,0.00869735074,-1.08400488,25.2043195
