label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,3,15000,6674,8326,0.444933333,0.055066667,0.991232749,0.849267037
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,4,15000,6599,8401,0.439933333,0.060066667,0.989564313,0.836329529
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,5,15000,6541,8459,0.436066667,0.063933333,0.988173701,0.826403474
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,6,15000,6542,8458,0.436133333,0.063866667,0.988198420,0.826574035
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,7,15000,6618,8382,0.441200000,0.058800000,0.990000814,0.839596074
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,0,16000,3041,12959,0.190062500,0.309937500,0.701602187,0.304117510
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,1,16000,2920,13080,0.182500000,0.317500000,0.685515678,0.290709364
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,2,16000,2961,13039,0.185062500,0.314937500,0.691027557,0.295238676
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,3,16000,3119,12881,0.194937500,0.305062500,0.711686808,0.312827306
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,4,16000,3146,12854,0.196625000,0.303375000,0.715126522,0.315854528
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,5,16000,2887,13113,0.180437500,0.319562500,0.681033198,0.287074121
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,6,16000,2908,13092,0.181750000,0.318250000,0.683890464,0.289386398
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,0,7,16000,3141,12859,0.196312500,0.303687500,0.714491505,0.315293451
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,0,16000,3049,12951,0.190562500,0.309437500,0.702646684,0.305008406
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,1,16000,2922,13078,0.182625000,0.317375000,0.685786018,0.290929977
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,2,16000,2959,13041,0.184937500,0.315062500,0.690760148,0.295017404
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,3,16000,3161,12839,0.197562500,0.302437500,0.717026226,0.317539066
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,4,16000,3008,12992,0.188000000,0.312000000,0.697268816,0.300448367
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,5,16000,2950,13050,0.184375000,0.315625000,0.689554954,0.294022098
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,6,16000,2944,13056,0.184000000,0.316000000,0.688749806,0.293358943
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,1,7,16000,3117,12883,0.194812500,0.305187500,0.711430975,0.312603319
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,0,16000,3003,12997,0.187687500,0.312312500,0.696608746,0.299893250
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,1,16000,3003,12997,0.187687500,0.312312500,0.696608746,0.299893250
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,2,16000,3015,12985,0.188437500,0.311562500,0.698191364,0.301225891
restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526_repeat02.payload,2,3,16000,3070,12930,0.191875000,0.308125000,0.705377378,0.307349630
