label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,13,16193,16704,512,2.68508891,5.51665288,6.57542733,1.23844877,4.19264508,5.19264508,8.93847107,0.011741683,3,-0.0735389165,0.6328125,35.7772235
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,14,16705,17216,512,2.46523034,5.4445719,6.51300851,1.20558413,4.04580369,4.54056838,8.95412664,0.0156555773,2,-0.00714976383,-0.224609375,34.9661052
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,15,17217,17728,512,2.65962347,5.37230391,6.44289959,1.23844877,3.95560588,4.67807191,8.92672938,0.00782778865,2,0.055302689,-3.25195312,34.0359111
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,16,17729,18240,512,2.7463708,5.43640162,6.48272364,1.27207955,4.0931094,4.67807191,8.93455717,0.0156555773,2,0.0518911428,-4.01367188,34.8946669
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,17,18241,18752,512,2.71138224,5.45162006,6.49941469,1.36337538,4.19264508,4.91253716,8.92525211,0.0215264188,3,0.02094753,-1.38085938,34.775791
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,18,18753,19264,512,2.7482964,5.41726641,6.44847857,1.25853301,3.60768258,4.54056838,8.93064328,0.00391389432,2,-0.0465536558,-4.9453125,33.4737818
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,19,19265,19776,512,2.50706467,5.46530036,6.53279755,1.1991001,4,4.91253716,8.94629885,0.00587084149,2,0.00688352146,-0.341796875,35.1735197
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,20,19777,20288,512,2.72490106,5.47209595,6.51676046,1.32757466,4.04580369,4.47643804,8.93847107,0.00978473581,2,0.0578360339,-1.84375,34.8616921
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,21,20289,20800,512,2.34485092,5.40551583,6.39319272,1.13581386,3.91253716,5,8.91351043,0.00195694716,2,0.0283838746,-3.74804688,35.5002411
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,22,20801,21312,512,2.60281346,5.40801258,6.47723346,1.31349947,3.830075,4.91253716,8.91594704,0.011741683,2,-0.0183001438,-1.9453125,35.8250934
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,23,21313,21824,512,2.75411212,5.39348387,6.45811773,1.29956028,3.830075,4.67807191,8.89002706,0.00782778865,2,-0.0324425206,0.287109375,35.6386736
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,24,21825,22336,512,2.72378721,5.46082871,6.56684115,1.34178852,3.87071698,4.47643804,8.93064328,0.0176125245,2,0.0127029501,-2.16796875,34.2481892
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,25,22337,22848,512,2.74224686,5.37301991,6.51447366,1.31349947,3.87071698,5,8.93847107,0.0176125245,2,0.0150794325,-2.02734375,35.234457
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,26,22849,23360,512,2.50909031,5.47387636,6.47981583,1.25180715,4.142019,4.91253716,8.94238496,0.00782778865,2,-0.00735595108,-2.09179688,35.1417784
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,27,23361,23872,512,2.48200368,5.46544517,6.53680842,1.20558413,3.75207249,5,8.94238496,0.00978473581,2,-0.0718392416,-3.80078125,34.4193001
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,28,23873,24384,512,2.50948745,5.5242194,6.51659347,1.1991001,4.0931094,5.19264508,8.95804054,0.0136986301,2,0.0353901603,-3.34570312,35.3929524
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,29,24385,24896,512,2.61830234,5.53773714,6.50224151,1.3205199,4.2451125,5.0931094,8.90029147,0.00782778865,2,0.0160550887,-1.36914062,33.9717631
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,30,24897,25408,512,2.58281409,5.43556031,6.4877843,1.26529038,4.19264508,5,8.91986094,0.0156555773,2,-0.0119285857,-1.01171875,34.7628232
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,31,25409,25920,512,2.54637908,5.49597678,6.50684622,1.30651304,3.91253716,4.91253716,8.93455717,0.0156555773,2,0.00912366056,-1.0703125,36.0006379
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,32,25921,26432,512,2.71260605,5.42965999,6.51983087,1.34178852,3.95560588,5,8.95656326,0.00587084149,2,-0.0179741593,0.224609375,35.8937105
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,33,26433,26944,512,2.50761928,5.49996775,6.49388038,1.19264508,3.95560588,5,8.91446977,0.00391389432,2,-0.0373848314,0.28515625,34.735015
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,34,26945,27456,512,2.65460262,5.51130766,6.55581926,1.29264087,3.95560588,5,8.96195443,0.00782778865,2,0.0156404482,-0.25390625,34.4550813
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,35,27457,27968,512,2.61128204,5.47622843,6.53793539,1.32757466,4.04580369,4.91253716,8.91890159,0.00978473581,2,-0.0155936975,-2.75976562,35.5510562
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,36,27969,28480,512,2.33187023,5.48635552,6.54033799,1.1991001,3.87071698,4.91253716,8.9433443,0.00587084149,2,-0.0596505505,-0.107421875,35.8399653
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,37,28481,28992,512,2.50533231,5.35014061,6.43573866,1.29956028,3.830075,4.75207249,8.88854978,0.00782778865,2,-0.089081676,-2.43359375,35.814584
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,38,28993,29504,512,2.69253026,5.43616381,6.4954724,1.31349947,3.79054663,4.91253716,8.94629885,0.0136986301,2,0.023692228,-0.73828125,35.3693658
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,39,29505,30016,512,2.59984268,5.45892265,6.56799249,1.2451125,4.0931094,4.75207249,8.95021275,0.00391389432,3,-0.0753400591,0.232421875,35.0985568
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,40,30017,30528,512,2.41617375,5.52720273,6.51163107,1.21864029,4.0931094,4.91253716,8.95021275,0.0156555773,2,0.000411077994,-2.02929688,34.2048783
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,41,30529,31040,512,2.46024764,5.46526469,6.51482248,1.21864029,4.19264508,5.0931094,8.94238496,0.00978473581,2,0.000392828456,0.005859375,35.5638667
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,42,31041,31552,512,2.52321406,5.4743444,6.50278738,1.26529038,4.4150375,5.19264508,8.93455717,0.011741683,2,0.04134234,-0.419921875,35.9219832
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,43,31553,32064,512,2.49054554,5.4539856,6.47799938,1.23181568,4.04580369,4.75207249,8.94482158,0.00978473581,2,-0.0346283337,0.568359375,36.3337327
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,44,32065,32576,512,2.61393907,5.41432495,6.52670192,1.16079621,4.04580369,5.0931094,8.94238496,0.00978473581,2,0.0215831102,0.583984375,35.1851237
random1_baseline_delay10s,tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_delay10s_no_xadc.bin,45,32577,32766,190,2.60283083,5.19999689,6.10847661,1.14359085,3.32192809,4.39993061,7.56224242,0.0158730159,2,-0.0211969235,3.31052632,34.1994368
