label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,1,15000,6733,8267,0.448866667,0.051133333,0.992442602,0.859526709
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,2,15000,6783,8217,0.452200000,0.047800000,0.993397266,0.868278829
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,3,15000,6944,8056,0.462933333,0.037066667,0.996032014,0.896826912
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,4,15000,7015,7985,0.467666667,0.032333333,0.996981379,0.909598188
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,5,15000,6755,8245,0.450333333,0.049666667,0.992870632,0.863371102
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,15000,6926,8074,0.461733333,0.038266667,0.995770680,0.893607009
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,7,15000,6863,8137,0.457533333,0.042466667,0.994790162,0.882393605
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,0,15000,6844,8156,0.456266667,0.043733333,0.994474332,0.879028820
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,1,15000,6908,8092,0.460533333,0.039466667,0.995500986,0.890394276
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,2,15000,6930,8070,0.462000000,0.038000000,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,3,15000,6927,8073,0.461800000,0.038200000,0.995785418,0.893785704
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,4,15000,6819,8181,0.454600000,0.045400000,0.994044550,0.874613395
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,5,15000,6828,8172,0.455200000,0.044800000,0.994201133,0.876201392
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,6,15000,6832,8168,0.455466667,0.044533333,0.994270053,0.876907729
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,15000,6891,8109,0.459400000,0.040600000,0.995238598,0.887366583
