name,ref_name_formal,ref_name_compact,formal_loc,compact_loc,formal_bel,compact_bel,loc_changed,bel_changed
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[0],FDRE,FDRE,SLICE_X30Y40,SLICE_X35Y38,SLICEM.BFF,SLICEL.BFF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[1],FDRE,FDRE,SLICE_X30Y37,SLICE_X35Y38,SLICEM.AFF,SLICEL.AFF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[2],FDRE,FDRE,SLICE_X30Y37,SLICE_X35Y38,SLICEM.A5FF,SLICEL.A5FF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[3],FDRE,FDRE,SLICE_X30Y37,SLICE_X33Y40,SLICEM.BFF,SLICEL.AFF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[4],FDRE,FDRE,SLICE_X30Y37,SLICE_X33Y40,SLICEM.B5FF,SLICEL.A5FF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[5],FDRE,FDRE,SLICE_X30Y37,SLICE_X33Y40,SLICEM.CFF,SLICEL.BFF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[6],FDRE,FDRE,SLICE_X30Y40,SLICE_X34Y38,SLICEM.AFF,SLICEM.AFF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[7],FDRE,FDRE,SLICE_X30Y40,SLICE_X34Y38,SLICEM.A5FF,SLICEM.A5FF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[8],FDRE,FDRE,SLICE_X31Y40,SLICE_X34Y38,SLICEL.AFF,SLICEM.BFF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_reg[9],FDRE,FDRE,SLICE_X31Y40,SLICE_X34Y38,SLICEL.A5FF,SLICEM.B5FF,True,True
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[0].gm1.m1_i_1,LUT2,LUT2,SLICE_X31Y38,SLICE_X33Y38,SLICEL.A6LUT,SLICEL.A6LUT,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[0].gm1.m1_i_1__0,LUT2,LUT2,SLICE_X30Y38,SLICE_X32Y38,SLICEM.A6LUT,SLICEM.A6LUT,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[1].gms.ms_i_1,LUT3,LUT3,SLICE_X31Y38,SLICE_X33Y38,SLICEL.B6LUT,SLICEL.B6LUT,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gmux.gm[1].gms.ms_i_1__0,LUT3,LUT3,SLICE_X30Y38,SLICE_X32Y38,SLICEM.B6LUT,SLICEM.B6LUT,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[0],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.AFF,SLICEL.AFF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[1],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.BFF,SLICEL.BFF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[2],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.CFF,SLICEL.CFF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[3],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.DFF,SLICEL.DFF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[4],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.A5FF,SLICEL.A5FF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[5],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.B5FF,SLICEL.B5FF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[6],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.C5FF,SLICEL.C5FF,True,False
u_fifo_generator_0/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/goreg_bm.dout_i_reg[7],FDRE,FDRE,SLICE_X35Y38,SLICE_X33Y42,SLICEL.D5FF,SLICEL.D5FF,True,False
u_fifo_generator_0_i_1,LUT2,LUT2,SLICE_X32Y40,SLICE_X35Y38,SLICEM.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_onehot_state[0]_i_1,LUT3,LUT3,SLICE_X39Y37,SLICE_X32Y44,SLICEL.B6LUT,SLICEM.A6LUT,True,True
u_uart_tx/FSM_onehot_state[0]_i_2,LUT6,LUT6,SLICE_X40Y37,SLICE_X32Y44,SLICEL.B6LUT,SLICEM.C6LUT,True,True
u_uart_tx/FSM_onehot_state[1]_i_1,LUT6,LUT3,SLICE_X39Y38,SLICE_X33Y41,SLICEL.C6LUT,SLICEL.A6LUT,True,True
u_uart_tx/FSM_onehot_state[2]_i_1,LUT6,LUT6,SLICE_X39Y38,SLICE_X33Y41,SLICEL.B6LUT,SLICEL.B6LUT,True,False
u_uart_tx/FSM_onehot_state[3]_i_1,LUT6,LUT6,SLICE_X39Y37,SLICE_X34Y41,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/FSM_onehot_state[3]_i_2,LUT1,LUT1,SLICE_X46Y44,SLICE_X44Y45,SLICEM.A6LUT,SLICEL.B6LUT,True,True
u_uart_tx/FSM_onehot_state[3]_i_3,LUT6,LUT6,SLICE_X37Y42,SLICE_X36Y39,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/FSM_onehot_state[3]_i_4,LUT4,LUT4,SLICE_X37Y42,SLICE_X36Y39,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/FSM_onehot_state[3]_i_5,LUT5,LUT5,SLICE_X37Y44,SLICE_X36Y41,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/FSM_onehot_state[3]_i_6,LUT4,LUT4,SLICE_X37Y45,SLICE_X36Y42,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/FSM_onehot_state_reg[0],FDPE,FDPE,SLICE_X39Y37,SLICE_X32Y44,SLICEL.BFF,SLICEM.AFF,True,True
u_uart_tx/FSM_onehot_state_reg[1],FDCE,FDCE,SLICE_X39Y38,SLICE_X33Y41,SLICEL.CFF,SLICEL.AFF,True,True
u_uart_tx/FSM_onehot_state_reg[2],FDCE,FDCE,SLICE_X39Y38,SLICE_X33Y41,SLICEL.BFF,SLICEL.BFF,True,False
u_uart_tx/FSM_onehot_state_reg[3],FDCE,FDCE,SLICE_X39Y37,SLICE_X34Y41,SLICEL.AFF,SLICEM.AFF,True,True
u_uart_tx/FSM_sequential_state[0]_i_1,LUT6,LUT6,SLICE_X45Y40,SLICE_X43Y44,SLICEL.C6LUT,SLICEL.D6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_2,LUT4,LUT6,SLICE_X44Y40,SLICE_X42Y43,SLICEL.A5LUT,SLICEM.D6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_3,LUT6,LUT5,SLICE_X44Y42,SLICE_X42Y40,SLICEL.D6LUT,SLICEM.C6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_4,LUT6,LUT6,SLICE_X43Y43,SLICE_X44Y43,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_5,LUT6,LUT6,SLICE_X43Y46,SLICE_X44Y44,SLICEL.C6LUT,SLICEL.B6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_6,LUT6,LUT6,SLICE_X42Y43,SLICE_X44Y42,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_7,LUT4,LUT4,SLICE_X37Y41,SLICE_X43Y43,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_8,LUT3,LUT3,SLICE_X37Y40,SLICE_X44Y39,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[0]_i_9,LUT6,LUT6,SLICE_X43Y42,SLICE_X44Y41,SLICEL.C6LUT,SLICEL.B6LUT,True,True
u_uart_tx/FSM_sequential_state[1]_i_1,LUT6,LUT4,SLICE_X45Y41,SLICE_X42Y44,SLICEL.D6LUT,SLICEM.A6LUT,True,True
u_uart_tx/FSM_sequential_state[1]_i_2,LUT2,LUT6,SLICE_X44Y40,SLICE_X42Y40,SLICEL.C6LUT,SLICEM.B6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_1,LUT6,LUT6,SLICE_X47Y41,SLICE_X43Y43,SLICEL.B6LUT,SLICEL.A6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_10,LUT4,LUT5,SLICE_X44Y41,SLICE_X44Y43,SLICEL.C6LUT,SLICEL.D6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_11,LUT4,LUT5,SLICE_X38Y46,SLICE_X44Y41,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_12,LUT4,LUT4,SLICE_X42Y43,SLICE_X46Y43,SLICEM.D6LUT,SLICEM.D6LUT,True,False
u_uart_tx/FSM_sequential_state[2]_i_13,LUT6,LUT4,SLICE_X46Y43,SLICE_X44Y42,SLICEM.C6LUT,SLICEL.D6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_2,LUT6,LUT6,SLICE_X43Y44,SLICE_X42Y44,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_3,LUT3,LUT5,SLICE_X44Y40,SLICE_X43Y40,SLICEL.A6LUT,SLICEL.A6LUT,True,False
u_uart_tx/FSM_sequential_state[2]_i_4,LUT6,LUT6,SLICE_X47Y43,SLICE_X42Y44,SLICEL.C6LUT,SLICEM.D6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_5,LUT4,LUT6,SLICE_X43Y46,SLICE_X36Y43,SLICEL.D6LUT,SLICEM.B6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_6,LUT5,LUT5,SLICE_X43Y44,SLICE_X44Y40,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_7,LUT5,LUT6,SLICE_X43Y42,SLICE_X44Y41,SLICEL.D6LUT,SLICEL.C6LUT,True,True
u_uart_tx/FSM_sequential_state[2]_i_8,LUT6,LUT6,SLICE_X44Y43,SLICE_X43Y44,SLICEL.C6LUT,SLICEL.C6LUT,True,False
u_uart_tx/FSM_sequential_state[2]_i_9,LUT2,LUT4,SLICE_X38Y37,SLICE_X44Y44,SLICEM.A5LUT,SLICEL.D6LUT,True,True
u_uart_tx/bit_cnt[0]_i_1,LUT3,LUT3,SLICE_X37Y39,SLICE_X33Y41,SLICEL.A6LUT,SLICEL.A5LUT,True,True
u_uart_tx/bit_cnt[1]_i_1,LUT4,LUT4,SLICE_X37Y37,SLICE_X33Y41,SLICEL.A6LUT,SLICEL.C6LUT,True,True
u_uart_tx/bit_cnt[2]_i_1,LUT5,LUT5,SLICE_X37Y37,SLICE_X33Y41,SLICEL.A5LUT,SLICEL.C5LUT,True,True
u_uart_tx/bit_cnt_reg[0],FDCE,FDCE,SLICE_X37Y39,SLICE_X33Y41,SLICEL.AFF,SLICEL.A5FF,True,True
u_uart_tx/bit_cnt_reg[1],FDCE,FDCE,SLICE_X37Y37,SLICE_X33Y41,SLICEL.AFF,SLICEL.CFF,True,True
u_uart_tx/bit_cnt_reg[2],FDCE,FDCE,SLICE_X37Y37,SLICE_X33Y41,SLICEL.A5FF,SLICEL.C5FF,True,True
u_uart_tx/cycle_cnt[0]_i_1,LUT3,LUT3,SLICE_X37Y39,SLICE_X35Y39,SLICEL.A5LUT,SLICEL.A6LUT,True,True
u_uart_tx/cycle_cnt[0]_i_2,LUT6,LUT6,SLICE_X39Y39,SLICE_X32Y41,SLICEL.A6LUT,SLICEM.B6LUT,True,True
u_uart_tx/cycle_cnt[10]_i_1,LUT2,LUT2,SLICE_X37Y44,SLICE_X36Y41,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/cycle_cnt[11]_i_1,LUT2,LUT2,SLICE_X37Y44,SLICE_X36Y41,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/cycle_cnt[12]_i_1,LUT2,LUT2,SLICE_X37Y44,SLICE_X36Y42,SLICEL.B6LUT,SLICEM.A6LUT,True,True
u_uart_tx/cycle_cnt[13]_i_1,LUT2,LUT2,SLICE_X37Y45,SLICE_X36Y42,SLICEL.A6LUT,SLICEM.B6LUT,True,True
u_uart_tx/cycle_cnt[14]_i_1,LUT2,LUT2,SLICE_X37Y45,SLICE_X37Y43,SLICEL.B6LUT,SLICEL.A6LUT,True,True
u_uart_tx/cycle_cnt[15]_i_1,LUT2,LUT2,SLICE_X37Y45,SLICE_X36Y42,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/cycle_cnt[15]_i_2,LUT6,LUT6,SLICE_X39Y39,SLICE_X33Y41,SLICEL.B6LUT,SLICEL.D6LUT,True,True
u_uart_tx/cycle_cnt[1]_i_1,LUT2,LUT2,SLICE_X36Y41,SLICE_X36Y38,SLICEM.A6LUT,SLICEM.A6LUT,True,False
u_uart_tx/cycle_cnt[2]_i_1,LUT2,LUT2,SLICE_X37Y42,SLICE_X36Y39,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/cycle_cnt[3]_i_1,LUT2,LUT2,SLICE_X37Y42,SLICE_X36Y38,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/cycle_cnt[4]_i_1,LUT2,LUT2,SLICE_X36Y41,SLICE_X36Y39,SLICEM.B6LUT,SLICEM.B6LUT,True,False
u_uart_tx/cycle_cnt[5]_i_1,LUT2,LUT2,SLICE_X37Y43,SLICE_X36Y40,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/cycle_cnt[6]_i_1,LUT2,LUT2,SLICE_X36Y41,SLICE_X36Y40,SLICEM.C6LUT,SLICEM.B6LUT,True,True
u_uart_tx/cycle_cnt[7]_i_1,LUT2,LUT2,SLICE_X37Y43,SLICE_X36Y40,SLICEL.B6LUT,SLICEM.C6LUT,True,True
u_uart_tx/cycle_cnt[8]_i_1,LUT2,LUT2,SLICE_X37Y43,SLICE_X36Y40,SLICEL.C6LUT,SLICEM.D6LUT,True,True
u_uart_tx/cycle_cnt[9]_i_1,LUT2,LUT2,SLICE_X37Y43,SLICE_X36Y41,SLICEL.D6LUT,SLICEM.B6LUT,True,True
u_uart_tx/cycle_cnt_reg[0],FDCE,FDCE,SLICE_X37Y39,SLICE_X35Y39,SLICEL.A5FF,SLICEL.AFF,True,True
u_uart_tx/cycle_cnt_reg[10],FDCE,FDCE,SLICE_X37Y44,SLICE_X36Y41,SLICEL.CFF,SLICEM.CFF,True,True
u_uart_tx/cycle_cnt_reg[11],FDCE,FDCE,SLICE_X37Y44,SLICE_X36Y41,SLICEL.AFF,SLICEM.AFF,True,True
u_uart_tx/cycle_cnt_reg[12],FDCE,FDCE,SLICE_X37Y44,SLICE_X36Y42,SLICEL.BFF,SLICEM.AFF,True,True
u_uart_tx/cycle_cnt_reg[12]_i_2,CARRY4,CARRY4,SLICE_X36Y44,SLICE_X37Y41,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/cycle_cnt_reg[13],FDCE,FDCE,SLICE_X37Y45,SLICE_X36Y42,SLICEL.AFF,SLICEM.BFF,True,True
u_uart_tx/cycle_cnt_reg[14],FDCE,FDCE,SLICE_X37Y45,SLICE_X37Y43,SLICEL.BFF,SLICEL.AFF,True,True
u_uart_tx/cycle_cnt_reg[15],FDCE,FDCE,SLICE_X37Y45,SLICE_X36Y42,SLICEL.CFF,SLICEM.CFF,True,True
u_uart_tx/cycle_cnt_reg[15]_i_3,CARRY4,CARRY4,SLICE_X36Y45,SLICE_X37Y42,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/cycle_cnt_reg[1],FDCE,FDCE,SLICE_X36Y41,SLICE_X36Y38,SLICEM.AFF,SLICEM.AFF,True,False
u_uart_tx/cycle_cnt_reg[2],FDCE,FDCE,SLICE_X37Y42,SLICE_X36Y39,SLICEL.AFF,SLICEM.AFF,True,True
u_uart_tx/cycle_cnt_reg[3],FDCE,FDCE,SLICE_X37Y42,SLICE_X36Y38,SLICEL.BFF,SLICEM.BFF,True,True
u_uart_tx/cycle_cnt_reg[4],FDCE,FDCE,SLICE_X36Y41,SLICE_X36Y39,SLICEM.BFF,SLICEM.BFF,True,False
u_uart_tx/cycle_cnt_reg[4]_i_2,CARRY4,CARRY4,SLICE_X36Y42,SLICE_X37Y39,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/cycle_cnt_reg[5],FDCE,FDCE,SLICE_X37Y43,SLICE_X36Y40,SLICEL.AFF,SLICEM.AFF,True,True
u_uart_tx/cycle_cnt_reg[6],FDCE,FDCE,SLICE_X36Y41,SLICE_X36Y40,SLICEM.CFF,SLICEM.BFF,True,True
u_uart_tx/cycle_cnt_reg[7],FDCE,FDCE,SLICE_X37Y43,SLICE_X36Y40,SLICEL.BFF,SLICEM.CFF,True,True
u_uart_tx/cycle_cnt_reg[8],FDCE,FDCE,SLICE_X37Y43,SLICE_X36Y40,SLICEL.CFF,SLICEM.DFF,True,True
u_uart_tx/cycle_cnt_reg[8]_i_2,CARRY4,CARRY4,SLICE_X36Y43,SLICE_X37Y40,SLICEM.CARRY4,SLICEL.CARRY4,True,True
u_uart_tx/cycle_cnt_reg[9],FDCE,FDCE,SLICE_X37Y43,SLICE_X36Y41,SLICEL.DFF,SLICEM.BFF,True,True
u_uart_tx/ro_en_i_1,LUT5,LUT5,SLICE_X45Y43,SLICE_X42Y44,SLICEL.A6LUT,SLICEM.B5LUT,True,True
u_uart_tx/row_index[31]_i_1,LUT4,LUT4,SLICE_X45Y43,SLICE_X42Y44,SLICEL.A5LUT,SLICEM.B6LUT,True,True
u_uart_tx/row_index_reg[12]_i_2,CARRY4,CARRY4,SLICE_X39Y42,SLICE_X45Y41,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[16]_i_2,CARRY4,CARRY4,SLICE_X39Y43,SLICE_X45Y42,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[20]_i_2,CARRY4,CARRY4,SLICE_X39Y44,SLICE_X45Y43,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[24]_i_2,CARRY4,CARRY4,SLICE_X39Y45,SLICE_X45Y44,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[28]_i_2,CARRY4,CARRY4,SLICE_X39Y46,SLICE_X45Y45,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[31]_i_3,CARRY4,CARRY4,SLICE_X39Y47,SLICE_X45Y46,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[4]_i_2,CARRY4,CARRY4,SLICE_X39Y40,SLICE_X45Y39,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/row_index_reg[8]_i_2,CARRY4,CARRY4,SLICE_X39Y41,SLICE_X45Y40,SLICEL.CARRY4,SLICEL.CARRY4,True,False
u_uart_tx/send_count[6]_i_1,LUT5,LUT5,SLICE_X43Y41,SLICE_X32Y41,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/send_count[6]_i_3,LUT3,LUT3,SLICE_X45Y41,SLICE_X34Y40,SLICEL.C6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_1,LUT4,LUT4,SLICE_X43Y41,SLICE_X42Y42,SLICEL.B6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_10,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.A5LUT,SLICEL.A5LUT,True,True
u_uart_tx/state_count[63]_i_100,LUT2,LUT2,SLICE_X38Y40,SLICE_X39Y41,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_102,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_103,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_104,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_105,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_106,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_107,LUT2,LUT2,SLICE_X40Y43,SLICE_X38Y41,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_109,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_11,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_110,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.B5LUT,SLICEL.B5LUT,True,True
u_uart_tx/state_count[63]_i_111,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_112,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_113,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_114,LUT2,LUT2,SLICE_X38Y39,SLICE_X39Y40,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_116,LUT2,LUT2,SLICE_X40Y42,SLICE_X38Y40,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_117,LUT2,LUT2,SLICE_X40Y42,SLICE_X38Y40,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_118,LUT2,LUT2,SLICE_X40Y42,SLICE_X38Y40,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_119,LUT2,LUT2,SLICE_X40Y42,SLICE_X38Y40,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_12,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_120,LUT2,LUT2,SLICE_X43Y39,SLICE_X39Y36,SLICEL.B6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_121,LUT2,LUT2,SLICE_X38Y38,SLICE_X39Y39,SLICEM.C5LUT,SLICEL.C5LUT,True,True
u_uart_tx/state_count[63]_i_122,LUT2,LUT2,SLICE_X38Y38,SLICE_X39Y39,SLICEM.D6LUT,SLICEL.D6LUT,True,True
u_uart_tx/state_count[63]_i_123,LUT2,LUT2,SLICE_X38Y38,SLICE_X39Y39,SLICEM.C6LUT,SLICEL.C6LUT,True,True
u_uart_tx/state_count[63]_i_124,LUT2,LUT2,SLICE_X38Y38,SLICE_X39Y39,SLICEM.B6LUT,SLICEL.B6LUT,True,True
u_uart_tx/state_count[63]_i_125,LUT2,LUT2,SLICE_X38Y38,SLICE_X39Y39,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_126,LUT2,LUT2,SLICE_X40Y41,SLICE_X38Y39,SLICEL.D6LUT,SLICEM.D6LUT,True,True
u_uart_tx/state_count[63]_i_127,LUT2,LUT2,SLICE_X40Y41,SLICE_X38Y39,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_128,LUT2,LUT2,SLICE_X40Y41,SLICE_X38Y39,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_129,LUT2,LUT2,SLICE_X40Y41,SLICE_X38Y39,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_13,LUT2,LUT2,SLICE_X38Y45,SLICE_X39Y46,SLICEM.A6LUT,SLICEL.A6LUT,True,True
u_uart_tx/state_count[63]_i_15,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.C5LUT,SLICEM.C5LUT,True,True
u_uart_tx/state_count[63]_i_16,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.B5LUT,SLICEM.B5LUT,True,True
u_uart_tx/state_count[63]_i_17,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.A5LUT,SLICEM.A5LUT,True,True
u_uart_tx/state_count[63]_i_18,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.C6LUT,SLICEM.C6LUT,True,True
u_uart_tx/state_count[63]_i_19,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.B6LUT,SLICEM.B6LUT,True,True
u_uart_tx/state_count[63]_i_20,LUT2,LUT2,SLICE_X40Y48,SLICE_X38Y46,SLICEL.A6LUT,SLICEM.A6LUT,True,True
u_uart_tx/state_count[63]_i_22,LUT2,LUT2,SLICE_X38Y44,SLICE_X39Y45,SLICEM.D5LUT,SLICEL.D5LUT,True,True
