label,seq,row_index,phase,phase_name,event_index,fifo_byte,fifo_empty,fifo_full,ro_en
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,151,4,2,send,3,40,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,152,4,2,send,4,96,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,153,4,2,send,5,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,154,4,2,send,6,184,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,155,4,2,send,7,130,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,156,4,2,send,8,200,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,157,4,2,send,9,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,158,4,2,send,10,48,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,159,4,2,send,11,225,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,160,4,2,send,12,132,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,161,4,2,send,13,64,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,162,4,2,send,14,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,163,4,2,send,15,170,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,164,4,2,send,16,3,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,165,4,2,send,17,41,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,166,4,2,send,18,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,167,4,2,send,19,84,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,168,4,2,send,20,135,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,169,4,2,send,21,75,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,170,4,2,send,22,46,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,171,4,2,send,23,64,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,172,4,2,send,24,5,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,173,4,2,send,25,34,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,174,4,2,send,26,72,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,175,4,2,send,27,91,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,176,4,2,send,28,33,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,177,4,2,send,29,225,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,178,4,2,send,30,2,0,1,1
