label,run,source,source_format,tdcr_header_found,tdcr_version,tdcr_pair_id,tdcr_family_id,tdcr_warmup_packets,tdcr_capture_packets,tdcr_sample_div,packets,seq_gaps,seq_wraps,enable_edge_index,pre_enable_packets,post_enable_packets,bins,warmup_start,early_packets,window_packets,lag,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,early_entropy_a,early_entropy_b,early_entropy_diff,early_min_entropy_a,early_min_entropy_b,early_min_entropy_diff,transition_entropy_diff,transition_min_entropy_diff,same_diff_transition_ratio,residence_runs,residence_mean_len,residence_median_len,residence_p95_len,longest_same_diff_bin_run,autocorr_diff_lag,autocorr_a_lag,autocorr_b_lag,first_window_packets,later_window_packets,first_entropy_a,first_entropy_b,first_entropy_diff,later_entropy_a,later_entropy_b,later_entropy_diff,first_minus_later_entropy_a,first_minus_later_entropy_b,first_minus_later_entropy_diff,first_later_tvd_a,first_later_tvd_b,first_later_tvd_diff,first_diff_mean_bin,later_diff_mean_bin,first_minus_later_diff_mean_bin,warmup_packets,warmup_entropy_a,warmup_entropy_b,warmup_entropy_diff,warmup_transition_entropy_diff,warmup_same_diff_transition_ratio,warmup_longest_same_diff_bin_run,warmup_autocorr_diff_lag
random1_baseline_warmup12,tdc_reset_random1_baseline_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1502,1,12,32768,5000,32768,0,0,0,0,32768,128,1024,512,4096,1,2.72745307,5.48836374,6.66618773,1.3486119,3.86750027,5.00140957,2.73841263,5.35261299,6.44347457,1.34178852,3.47643804,4.35614381,12.9741476,10.0457597,0.0116580706,32386,1.01179522,1,1,3,3.7151515e-06,-0.00273683276,0.000879678676,4096,28672,2.70219645,5.47340874,6.63976637,2.72985359,5.48881946,6.66676947,-0.0276571455,-0.0154107163,-0.0270030953,0.0236816406,0.0533970424,0.0660574777,-2.56494141,-2.02723912,-0.537702288,512,2.64024812,5.44903523,6.51477495,8.93064328,0.011741683,3,0.0230574546
random1_baseline_warmup12,tdc_reset_random1_baseline_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1502,1,12,32768,5000,32768,0,0,0,0,32768,128,4096,512,4096,1,2.72745307,5.48836374,6.66618773,1.3486119,3.86750027,5.00140957,2.73841263,5.35261299,6.44347457,1.34178852,3.47643804,4.35614381,12.9741476,10.0457597,0.0116580706,32386,1.01179522,1,1,3,3.7151515e-06,-0.00273683276,0.000879678676,4096,28672,2.70219645,5.47340874,6.63976637,2.72985359,5.48881946,6.66676947,-0.0276571455,-0.0154107163,-0.0270030953,0.0236816406,0.0533970424,0.0660574777,-2.56494141,-2.02723912,-0.537702288,512,2.8450839,5.42272787,6.52267796,8.93455717,0.011741683,2,0.0933360502
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,0,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.536234,5.3111677,6.43642158,8.94629885,0.0195694716,2,0.0390983
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,12,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.5422606,5.32085151,6.45356071,8.94238496,0.0176125245,2,0.038367001
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,64,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.57971238,5.28595325,6.440793,8.93847107,0.0156555773,2,0.0119617755
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,256,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.62971137,5.32372524,6.4519342,8.94238496,0.0156555773,2,0.0204149153
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,1024,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.47339397,5.32462826,6.42044853,8.92133821,0.0195694716,2,-0.0354908142
random3_goodref_warmup0,tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1503,3,0,32768,5000,32768,0,0,0,0,32768,128,4096,512,4096,1,2.70109506,5.39492635,6.61583322,1.32779568,3.92184919,5.11430363,2.536234,5.3111677,6.43642158,1.21209744,3.67807191,4.60768258,12.8972806,9.87067295,0.0131534776,32337,1.01332839,1,1,3,-0.00921983278,-0.00698493925,-0.00413160293,4096,28672,2.69303671,5.37873977,6.5800681,2.70070206,5.39623813,6.61807219,-0.00766534378,-0.0174983557,-0.0380040834,0.0275530134,0.0395856585,0.0677664621,-0.126464844,-0.327845982,0.201381138,512,2.62829367,5.30933058,6.45624006,8.96195443,0.00782778865,2,-0.0297362298
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,0,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.73179855,5.33435104,6.46443563,8.93064328,0.011741683,2,0.0326471071
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,12,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.70512314,5.33049666,6.45069338,8.93064328,0.011741683,2,0.0328465258
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,64,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.77662448,5.35131556,6.47747311,8.95021275,0.011741683,2,0.0719592032
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,256,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.7313571,5.27901192,6.42313228,8.91890159,0.0156555773,2,0.0229006408
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,1024,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.56465593,5.28707389,6.39805836,8.90176874,0.0215264188,2,-0.036810814
random3_goodref_warmup12,tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin,raw,1,1,1504,3,12,32768,5000,32768,0,0,0,0,32768,128,4096,512,4096,1,2.70633833,5.38886344,6.6077804,1.33200146,4.03061348,5.25516616,2.73179855,5.33435104,6.46443563,1.34894831,3.91253716,5.19264508,12.8768013,10.2995163,0.012939848,32344,1.01310908,1,1,3,-0.00613230918,0.00180628249,-0.0155007471,4096,28672,2.70315949,5.37256594,6.58929757,2.70526254,5.38990162,6.60684199,-0.0021030489,-0.0173356837,-0.017544419,0.029296875,0.0409807478,0.0748465402,-1.04589844,-0.517682757,-0.528215681,512,2.4805508,5.30063201,6.37824626,8.8949003,0.0156555773,3,-0.00306013379
random1_sampler_local_warmup0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,0,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.61161498,5.35387601,6.43888114,8.92281549,0.00978473581,2,0.0202291467
random1_sampler_local_warmup0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,12,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.61796039,5.36044843,6.43144437,8.9149877,0.00978473581,2,0.0374738814
random1_sampler_local_warmup0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,64,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.60990566,5.38624741,6.43453158,8.9149877,0.00978473581,2,0.039118867
random1_sampler_local_warmup0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,256,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.66823022,5.44914161,6.50544002,8.94629885,0.00978473581,2,0.10015268
random1_sampler_local_warmup0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,1024,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.58093691,5.3176043,6.41661061,8.90029147,0.0136986301,2,0.0611336468
