run,source,source_format,window_index,packet_start,packet_end,packets,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,4,8192,10239,2048,5000,256,0.00241103957,0.0012707898,64.7446513,1983.64633,75.4445419,64.7446513,-3.58005624,-8,8,0.00241103957,-1,0.0444625421,0.0444625421,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,5,10240,12287,2048,5000,256,-0.00992661101,-0.0118867976,-15.9430504,1982.52488,-5.24315983,-15.9430504,-3.58005624,-8,8,-0.00992661101,3,-0.0499110189,0.0499110189,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,6,12288,14335,2048,5000,256,-0.0290858434,-0.0330479103,6.89622015,1994.33669,17.5961107,6.89622015,-3.58005624,-8,8,-0.0290858434,1,-0.0417389338,0.0417389338,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,7,14336,16383,2048,5000,256,0.0194135765,0.0180740343,27.6277587,1943.54467,38.3276492,27.6277587,-3.58005624,-8,8,0.0194135765,-5,-0.0461952592,0.0461952592,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,8,16384,18431,2048,5000,256,-0.0134315379,-0.012353653,-105.570704,1987.21272,-94.8708132,-105.570704,-3.58005624,-8,8,-0.0134315379,-5,-0.0650936358,0.0650936358,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,9,18432,20479,2048,5000,256,0.0266975548,0.0267186625,-70.223473,1936.76796,-59.5235825,-70.223473,-3.58005624,-8,8,0.0266975548,-7,0.0594085275,0.0594085275,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,10,20480,22527,2048,5000,256,-0.0200130173,-0.0227638988,-54.7911227,1991.33046,-44.0912321,-54.7911227,-3.58005624,-8,8,-0.0200130173,7,0.0314943355,0.0314943355,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,11,22528,24575,2048,5000,256,-0.0158135173,-0.0168953193,-14.161095,1977.62062,-3.46120447,-14.161095,-3.58005624,-8,8,-0.0158135173,4,0.0439747579,0.0439747579,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,12,24576,26623,2048,5000,256,-0.0238405199,-0.0215625476,-8.28776509,1993.49644,2.41212547,-8.28776509,-3.58005624,-8,8,-0.0238405199,5,-0.0631372407,0.0631372407,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,13,26624,28671,2048,5000,256,-0.00842324914,-0.00372721271,12.7840787,1978.024,23.4839693,12.7840787,-3.58005624,-8,8,-0.00842324914,6,0.0544783936,0.0544783936,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,14,28672,30719,2048,5000,256,0.0112979665,0.0106968057,103.96298,1970.06163,114.662871,103.96298,-3.58005624,-8,8,0.0112979665,4,-0.0411165741,0.0411165741,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,15,30720,32767,2048,5000,256,0.0368524298,0.0317136556,-76.1944428,1939.15958,-65.4945523,-76.1944428,-3.58005624,-8,8,0.0368524298,-8,-0.062514771,0.062514771,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
