label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,5,10240,12287,2048,2.50563743,5.55990628,6.66936111,1.26529038,4.32757466,5.2451125,10.7567542,0.0127015144,3,-0.0211524417,-0.388671875,35.1260457
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,6,12288,14335,2048,2.55938124,5.5366691,6.64924144,1.29782731,4.03421572,5.19264508,10.7767316,0.0117244748,3,0.0137411279,0.0209960938,35.360438
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,7,14336,16383,2048,2.56662233,5.55413233,6.64795765,1.29436761,4.08113676,5.142019,10.7726942,0.0166096727,2,0.019689321,0.046875,34.5865912
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,8,16384,18431,2048,2.60991965,5.54215267,6.66216203,1.26359807,4.10518224,5.142019,10.7796628,0.0107474353,2,-0.0114351647,-1.79492188,35.0724414
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,9,18432,20479,2048,2.61224411,5.55409617,6.67902984,1.29264087,4.17982104,5.2451125,10.7617199,0.00928187592,2,-0.0524356467,-0.666015625,34.4089856
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,10,20480,22527,2048,2.47792728,5.5065957,6.64579529,1.26868097,4.12963528,4.91253716,10.775159,0.0146555936,3,-0.013406734,-0.871582031,35.3824193
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,11,22528,24575,2048,2.52768652,5.56812018,6.66119805,1.26359807,4.28575448,5.29956028,10.7761234,0.0131900342,2,-0.020783792,-0.29296875,35.1802131
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,12,24576,26623,2048,2.56233648,5.53297371,6.67339864,1.28232358,4.10518224,5.19264508,10.7783169,0.0097703957,2,-0.0298491532,-0.556640625,35.2191785
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,13,26624,28671,2048,2.47554011,5.51386788,6.6476749,1.26868097,4.10518224,5.06926266,10.7923834,0.0097703957,3,-0.00329678382,0.0810546875,35.0248746
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,14,28672,30719,2048,2.58083178,5.52472957,6.66279732,1.27548615,3.98877274,5.142019,10.7606009,0.0097703957,2,0.0110351231,1.67431641,34.848109
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,15,30720,32767,2048,2.56400825,5.54485696,6.64758472,1.27719247,4.16710999,5.0931094,10.768129,0.0097703957,2,0.0359444027,-1.40478516,34.3886479
