metadata_file,capture_id,board_id,kind,output_file,file_bytes,bytes_requested,bytes_captured,start_time,end_time,duration_seconds,uart_port,baud,bitstream,sha256,legacy_fpga_temperature_c,legacy_voltage_condition,xadc_csv,xadc_before_status,xadc_before_timestamp,xadc_before_temperature_c,xadc_before_vccint_v,xadc_before_vccaux_v,xadc_before_vccbram_v,xadc_before_vpvn_v,xadc_before_error,xadc_after_status,xadc_after_timestamp,xadc_after_temperature_c,xadc_after_vccint_v,xadc_after_vccaux_v,xadc_after_vccbram_v,xadc_after_vpvn_v,xadc_after_error,xadc_status,temperature_delta_c,vccint_v_delta,vccaux_v_delta,vccbram_v_delta,vpvn_v_delta
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random2_smoke01.json,random2_smoke01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random2_smoke01.bin,1048576,1048576,1048576,2026-05-12 00:32:14,2026-05-12 00:33:45,91.26,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\random_seed2_x36y35\seed_1\RO_TRNG_top.bit,EA3FFF59DA0D2871AA14382B9C5FC0FE0205A238FEB9FA8BACEA57730BBA88C2,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_repeat02_5mib.json,random3_repeat02_5mib,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random3_repeat02_5mib.bin,5242880,5242880,5242880,2026-05-13 13:38:50,2026-05-13 13:46:25,455.434,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\random_seed3_x36y35\seed_1\RO_TRNG_top.bit,3DC7AE9DFC0E718F87E2E4F851061F6D1817CDD72C0D3FA0798F3357D536D359,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_repeat03.json,random3_repeat03,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random3_repeat03.bin,20971520,20971520,20971520,2026-05-14 13:11:51,2026-05-14 13:53:35,2503.542,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\random_seed3_x36y35\seed_1\RO_TRNG_top.bit,25BB10AEB89CF743993498DEEA9606DF2EFF30CA40884710C3672CA9850A7DB4,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_run01_2mib.json,random3_ro_freq_fixed_run01_2mib,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_run01_2mib.bin,2097152,2097152,2097152,2026-05-13 22:03:24,2026-05-13 22:06:27,183.368,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,AE6C877269AEA5679791B4E9F530CBCF1430F7CE9BE9438398C75426D6F0F2CA,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_run01_5mib.json,random3_ro_freq_fixed_run01_5mib,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_run01_5mib.bin,5242880,5242880,5242880,2026-05-14 00:41:46,2026-05-14 00:49:23,457.496,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,D329B569C10858F860D2952221CEE1638BAEF05C88053A246DF58716CCBCCAB3,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_run02_2mib.json,random3_ro_freq_fixed_run02_2mib,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_run02_2mib.bin,2097152,2097152,2097152,2026-05-14 00:22:31,2026-05-14 00:25:34,183.397,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,01C2AF1028088D83418F79EC2036DD69E0CB8CCD9F7481DC37235F905CFCCE62,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_run03_2mib.json,random3_ro_freq_fixed_run03_2mib,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_run03_2mib.bin,2097152,2097152,2097152,2026-05-14 00:37:34,2026-05-14 00:40:51,197.679,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,6059CFC7470996E5FBB4209D0ECF92FA70D0294B3A473E7612E9DDA8F2B0F5F1,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_run04_5mib.json,random3_ro_freq_fixed_run04_5mib,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_run04_5mib.bin,5242880,5242880,5242880,2026-05-14 16:58:45,2026-05-14 17:49:15,3029.233,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,F050AEEC5B7CE691A01C932F559DFD28E1A47AC259551A289AA45907AA7FFD40,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_ro_freq_fixed_smoke01_512k.json,random3_ro_freq_fixed_smoke01_512k,,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\random3_ro_freq_fixed_smoke01_512k.bin,524288,524288,524288,2026-05-13 21:32:26,2026-05-13 21:33:25,58.844,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random3_seed3_x36y35\RO_FREQ_trng_probe_top.bit,C42BB8DF443DC3244CDD5523687AA75260334A52CB23657049BF3C519CE0E99E,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_run01.json,random3_run01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random3_run01.bin,10485760,10485760,10485760,2026-05-12 00:56:25,2026-05-12 01:11:36,910.55,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\random_seed3_x36y35\seed_1\RO_TRNG_top.bit,42BA7D7466E4D8F3303EF544585AE322938FD9D83341B7F6A5F58E1439848C7D,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\random3_smoke01.json,random3_smoke01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random3_smoke01.bin,1048576,1048576,1048576,2026-05-12 00:34:55,2026-05-12 00:36:26,91.274,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\random_seed3_x36y35\seed_1\RO_TRNG_top.bit,287A0789DD7548DBC71BED5CFC05DDB88DE41465BE7B5A1D3C356D28486D0F00,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\ro_freq_random1_sample_x36y35_w100_baseline_2mib_20260523.json,ro_freq_random1_sample_x36y35_w100_baseline_2mib_20260523,z7020_b01,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\ro_freq_random1_sample_x36y35_w100_baseline_2mib_20260523.bin,2097152,2097152,2097152,2026-05-23 14:06:01,2026-05-23 14:10:37,276.127,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random1_seed1_x36y35\RO_FREQ_trng_probe_top.bit,1160F570C8A6F38187405E051CC04B448A6ECA4C79DFC90DBEFD54EB25F7968A,45.9,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523.csv,ok,2026-05-23 14:07:12,45.9,1.000,1.797,1.000,,,ok,2026-05-23 14:11:42,45.9,1.000,1.797,1.000,,,ok,0,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\ro_freq_random1_sample_x45y39_2mib_20260523.json,ro_freq_random1_sample_x45y39_2mib_20260523,z7020_b01,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\ro_freq_random1_sample_x45y39_2mib_20260523.bin,2097152,2097152,2097152,2026-05-23 01:56:22,2026-05-23 02:00:39,256.942,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random1_seed1_x36y35_sample_x45y39\RO_FREQ_trng_probe_top.bit,E6657C043A4A5C0EE0E5D576CA90228781FC468011CCE00B15CE554AA2FCE30B,45.8,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523.csv,ok,2026-05-23 01:57:16,45.8,1.000,1.797,1.000,,,ok,2026-05-23 02:01:32,45.8,1.000,1.797,1.000,,,ok,0,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\ro_freq_random1_sample_x45y39_2mib_program_20260523.json,ro_freq_random1_sample_x45y39_2mib_program_20260523,z7020_b01,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\ro_freq_random1_sample_x45y39_2mib_program_20260523.bin,2097152,2097152,2097152,2026-05-23 02:04:29,2026-05-23 02:11:18,408.886,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random1_seed1_x36y35_sample_x45y39\RO_FREQ_trng_probe_top.bit,8B197D90739564F6311C47B6CBA3323830A0A87C0EAC1E5D1046537900C7B0D8,45.4,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523.csv,ok,2026-05-23 02:05:24,45.8,1.000,1.797,1.000,,,ok,2026-05-23 02:12:13,45.4,1.000,1.797,1.000,,,ok,-0.4,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\ro_freq_random1_sample_x45y39_w100_2mib_20260523.json,ro_freq_random1_sample_x45y39_w100_2mib_20260523,z7020_b01,raw,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\ro_freq\ro_freq_random1_sample_x45y39_w100_2mib_20260523.bin,2097152,2097152,2097152,2026-05-23 02:19:23,2026-05-23 02:23:41,258.818,COM3,115200,data\vivado_runs\fpga1_ro_freq_probe_fixed\random1_seed1_x36y35_sample_x45y39_w100\RO_FREQ_trng_probe_top.bit,1A3733779995548E211C77ED596EBA9EBF2DDBB650B262906AC1A846CD18BEB6,45.8,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\experiments\xadc_summary\xadc_capture_log_20260523.csv,ok,2026-05-23 02:20:17,45.4,1.000,1.796,1.000,,,ok,2026-05-23 02:24:44,45.8,1.000,1.797,1.000,,,ok,0.4,0,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\row_repeat02_5mib.json,row_repeat02_5mib,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_repeat02_5mib.bin,5242880,5242880,5242880,2026-05-13 15:34:12,2026-05-13 15:42:10,478.293,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\row_pitch3_x38y43\seed_1\RO_TRNG_top.bit,317A01D9FF318A68850B7A40F7321606B1818AB6D5CD1096275955611AA805BC,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\row_repeat03_20mib.json,row_repeat03_20mib,z7020_b01,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_repeat03_20mib.bin,20971520,20971520,20971520,2026-05-22 21:01:55,2026-05-22 21:49:14,2839.361,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\row_pitch3_x38y43\seed_1\RO_TRNG_top.bit,7422E7EAF71267F8195433FA4DD1B3350B6C647D3BAD7493B758C37FD3B96290,45.8,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-22 21:18:32,45.9,1.000,1.796,1.000,,,ok,2026-05-22 21:49:57,45.8,1.000,1.796,1.000,,,ok,-0.1,0,0,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\row_run01.json,row_run01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_run01.bin,10485760,10485760,10485760,2026-05-12 01:16:20,2026-05-12 01:37:51,1290.953,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\row_pitch3_x38y43\seed_1\RO_TRNG_top.bit,2A3D04A19180AC5EF47351B7CBD608D781A9F2BD302690FDE4D9B2E8A18497AD,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\row_smoke01.json,row_smoke01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_smoke01.bin,1048576,1048576,1048576,2026-05-12 00:23:42,2026-05-12 00:25:14,91.284,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\row_pitch3_x38y43\seed_1\RO_TRNG_top.bit,B879BC61FD8D3513A862EA1D30E60AD60693788CD815F4B5F478A67434463ED4,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\same_column_repeat02_5mib.json,same_column_repeat02_5mib,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\same_column_repeat02_5mib.bin,5242880,5242880,5242880,2026-05-13 21:03:02,2026-05-13 21:11:42,520.545,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\same_column_pitch3_x44y35\seed_1\RO_TRNG_top.bit,1EA95A632173BEE21F6E731B6F992F30E90E3C30356D6E87EDA0F014948E4787,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\same_column_repeat03_20mib.json,same_column_repeat03_20mib,z7020_b01,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\same_column_repeat03_20mib.bin,20971520,20971520,20971520,2026-05-22 16:24:23,2026-05-22 17:11:42,2839.361,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\same_column_pitch3_x44y35\seed_1\RO_TRNG_top.bit,4D4F4B8ACFC90CA5329BC710FFAF4CF9CC5A12F247FAFB4D4F102F89978E083A,46.3,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-22 16:40:59,46.3,1.000,1.795,1.000,,,ok,2026-05-22 17:12:25,46.3,1.000,1.796,1.001,,,ok,0,0,0.001,0.001,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\same_column_run01.json,same_column_run01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\same_column_run01.bin,10485760,10485760,10485760,2026-05-12 23:22:23,2026-05-12 23:52:09,1786.044,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\same_column_pitch3_x44y35\seed_1\RO_TRNG_top.bit,C7D7D252A804D8FF652BA76815FA59367ABE02BC7EEC39BFFB00FAA45D14E9E5,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\same_column_smoke01.json,same_column_smoke01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\same_column_smoke01.bin,1048576,1048576,1048576,2026-05-12 00:21:04,2026-05-12 00:22:35,91.28,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\same_column_pitch3_x44y35\seed_1\RO_TRNG_top.bit,289D86E8481A104C3B724E6A2D432A23550C3F694B1331F0ED5171637DEAD49A,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\sparse_repeat02_5mib.json,sparse_repeat02_5mib,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\sparse_repeat02_5mib.bin,5242880,5242880,5242880,2026-05-13 13:56:32,2026-05-13 14:04:08,455.394,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\sparse_pitch6_x36y35\seed_1\RO_TRNG_top.bit,DC9AC7B1EC34F7A64EC8530BAC3C59F5D3D3BEA81ECD7D796E21834FF4BE41B5,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\sparse_repeat03_20mib.json,sparse_repeat03_20mib,z7020_b01,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\sparse_repeat03_20mib.bin,20971520,20971520,20971520,2026-05-22 16:58:06,2026-05-22 17:45:25,2839.361,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\sparse_pitch6_x36y35\seed_1\RO_TRNG_top.bit,D8901B892ED4B24AA36F323F50FDFD5E08F4D9EA4C6B677DE9E6526F273F3EA0,46.1,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-22 17:14:43,46.4,1.000,1.796,1.000,,,ok,2026-05-22 17:46:30,46.1,1.000,1.797,1.000,,,ok,-0.3,0,0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\sparse_run01.json,sparse_run01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\sparse_run01.bin,10485760,10485760,10485760,2026-05-11 22:27:59,2026-05-11 23:00:09,1930.272,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\sparse_pitch6_x36y35\seed_1\RO_TRNG_top.bit,3F7A3B491848262BFF1C3AE8E9A136C2226227B0C1B27DA796227B6F2E2A5791,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\sparse_smoke01.json,sparse_smoke01,,trng,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\sparse_smoke01.bin,1048576,1048576,1048576,2026-05-11 22:14:30,2026-05-11 22:16:02,92.75,COM3,115200,data\vivado_runs\fpga1_ro_trng_matrix\sparse_pitch6_x36y35\seed_1\RO_TRNG_top.bit,9817D11A03A3A1503E04330109B03D12CEAB972ADC1A78532C7B4B2753CC4C3E,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_far_run01.json,tdc_far_run01,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_far_run01.bin,2097152,2097152,2097152,2026-05-11 21:16:03,2026-05-11 21:20:14,250.998,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_far_x24y25\RO_TDC_sysclk_top.bit,21048C6E2B450076540BAD06FB7C9C4EEE6EFE38073969076E6FA8DAEBC01AAC,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_far_run02_2mib.json,tdc_far_run02_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_far_run02_2mib.bin,2097152,2097152,2097152,2026-05-14 00:54:12,2026-05-14 00:57:15,182.311,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_far_x24y25\RO_TDC_sysclk_top.bit,718EE320049BFB76F5336F2160E837544B7043F1932F3E2900DB8F606DE24340,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_near_run01.json,tdc_near_run01,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_run01.bin,2097152,2097152,2097152,2026-05-11 20:43:53,2026-05-11 20:48:23,269.111,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_near_x36y35\RO_TDC_sysclk_top.bit,9F0E048E0F25B0EA8353CE0C824535AB8D6C22A5D6AD083034CAE7BBB2AF1F14,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_near_run02.json,tdc_near_run02,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_run02.bin,2097152,2097152,2097152,2026-05-11 20:55:39,2026-05-11 20:58:41,182.508,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_near_x36y35\RO_TDC_sysclk_top.bit,776F90E480B7D9A45874861DAFBAAE9D627C7A562EBE72D299C9911B58D4D910,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_near_run03_2mib.json,tdc_near_run03_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_run03_2mib.bin,2097152,2097152,2097152,2026-05-14 00:50:19,2026-05-14 00:53:21,182.374,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_near_x36y35\RO_TDC_sysclk_top.bit,8DB82A80441A0AC1633FEBB1ED41A129E36207E7C380866F0332414B7C7602EC,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_near_smoke03.json,tdc_near_smoke03,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke03.bin,1024,1024,1024,2026-05-11 20:42:51,2026-05-11 20:42:51,0.532,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_near_x36y35\RO_TDC_sysclk_top.bit,8394AC44CFE877C4E5F070C1169BA2D58AE26BCE3B2382B646122982E42284BA,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_near_smoke_direct01.json,tdc_near_smoke_direct01,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke_direct01.bin,1024,1024,1024,2026-05-11 20:55:09,2026-05-11 20:55:09,0.365,COM3,115200,data\vivado_runs\fpga1_tdc_matrix\tdc_ro_near_x36y35\RO_TDC_sysclk_top.bit,E6547430D53B1CFE385404EC8E8024E97CB15B3EE0484FD7E9F29AA7FB45D9D1,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro0_ro1_repeat02_2mib.json,tdc_pair_random1_ro0_ro1_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro0_ro1_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:29:04,2026-05-23 00:34:06,302.086,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro0_ro1\RO_TDC_pair_sysclk_top.bit,098861990433D9B245D274F6E4C43DBD67A4D2D7EBDA957346F0A3AEA824B52E,46.3,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:30:42,46.3,1.000,1.796,1.000,,,ok,2026-05-23 00:35:31,46.3,1.000,1.795,1.000,,,ok,0,0,-0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro0_ro1_run01_2mib.json,tdc_pair_random1_ro0_ro1_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro0_ro1_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 03:02:48,2026-05-14 03:10:36,468.138,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro0_ro1\RO_TDC_pair_sysclk_top.bit,60C146F5EBB115C34A39F1773E3B91DF9C9293EB4EFD11F706B1CB791F46D159,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro2_ro4_repeat02_2mib.json,tdc_pair_random1_ro2_ro4_repeat02_2mib,z7020_b01,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro2_ro4_repeat02_2mib.bin,2097152,2097152,2097152,2026-05-23 00:37:07,2026-05-23 00:41:33,265.079,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro2_ro4\RO_TDC_pair_sysclk_top.bit,25CF2C777ECB6D6D35F1B77864B7C8B58EB2AE97FD6DFE23C9F29D184BD9ED81,46.4,nominal_board_power,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\xadc_readings.csv,ok,2026-05-23 00:38:09,46.3,1.000,1.796,1.000,,,ok,2026-05-23 00:42:45,46.4,1.000,1.795,1.000,,,ok,0.1,0,-0.001,0,
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\metadata\tdc_pair_random1_ro2_ro4_run01_2mib.json,tdc_pair_random1_ro2_ro4_run01_2mib,,tdc,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_pairs\tdc_pair_random1_ro2_ro4_run01_2mib.bin,2097152,2097152,2097152,2026-05-14 03:13:20,2026-05-14 03:28:33,912.224,COM3,115200,data\vivado_runs\fpga1_tdc_pairs\random1_ro2_ro4\RO_TDC_pair_sysclk_top.bit,60050B9158B8BE69EF51C093BCBED2F91DFC010A6B54C4B2A7A475D8C0ED577F,,nominal_board_power,,,,,,,,,,,,,,,,,,missing,,,,,
